EventId,Title,CourseId,EventStatus,FreeEvent,EventFee,LocationType,Region,Hours,EndDate
4566,"Advanced Health, Safety, & Risk Management-Advanced CORE",502470,Completed, , ,Classroom,Region 7,2.5,5/15/2003
8977,Advanced Intern Workshops,502471,Cancelled, , ,Classroom,Region 4,63,5/7/2005
7829,Advanced Intern Workshops,502471,Cancelled, , ,Classroom,Region 4,63,5/7/2005
6965,Advanced Issues in Brain Development,502472,Cancelled, , ,Classroom,Region 2,2,8/31/2005
14337,Advanced Love and Logic PLUS Nurturing the Naturalistic Inte,502473,Completed, , ,Classroom,Region 2,6,11/8/2008
4229,Advanced Phonics Workshop,502474,Cancelled, , ,Classroom,Region 5,6,11/13/2002
4231,Advanced Phonics Workshop,502474,Completed, , ,Classroom,Region 7,6,11/15/2002
12034,Advanced QuickBooks,502475,Cancelled, , ,Classroom,Region 2,3,12/12/2007
10288,Advanced QuickBooks,502475,Completed, , ,Classroom,Region 2,3,1/29/2007
2587,Adventures in Peacemaking,502476,Cancelled, , ,Classroom,Region 1,4,8/24/2002
2588,Adventures in Peacemaking,502476,Cancelled, , ,Classroom,Region 1,4,8/24/2002
1206,Adventures in Peacemaking,502476,Cancelled, , ,Classroom,Region 1,4,3/3/2001
1205,Adventures In Peacemaking,502477,Completed, , ,Classroom,Region 1,4,11/18/2000
1719,Adventures In Peacemaking,502477,Completed, , ,Classroom,Region 1,4,7/28/2001
3794,Adventures In Peacemaking,502477,Cancelled, , ,Classroom,Region 1,4,6/1/2003
5431,Adventures In Peacemaking,502477,Cancelled, , ,Classroom,Region 1,4,10/4/2003
5432,Adventures In Peacemaking,502477,Cancelled, , ,Classroom,Region 1,4,3/6/2004
134,Adventures in Peacemaking,502478,Cancelled, , ,Classroom,Region 1,8,2/27/1999
6440,Adventures in Safety,502479,Completed, , ,Classroom,Region 3,2,4/17/2004
10290,Advice from Your Child Care Accountant,502480,Completed, , ,Classroom,Region 2,2,12/4/2006
12059,Advice from Your Child Care Accountant,502480,Completed, , ,Classroom,Region 2,2,1/9/2008
